Ingredient name,Brand,Product name,Link,Ingredient name_Product name,Price,Product type,Formulation type,Formulated for,Image
Glycerin,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Glycerin_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Propanediol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Propanediol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Dimethicone,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Dimethicone_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Squalane,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Squalane_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Diisostearyl Malate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Diisostearyl Malate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Behenyl Alcohol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Behenyl Alcohol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Myristyl Myristate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Myristyl Myristate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Dipentaerythrityl Hexahydroxystearate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Dipentaerythrityl Hexahydroxystearate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Bis-Diglyceryl Polyacyladipate-2,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Bis-Diglyceryl Polyacyladipate-2_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Tridecyl Trimellitate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Tridecyl Trimellitate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Inositol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Inositol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Sorbitan Tristearate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Sorbitan Tristearate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Beheneth-20,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Beheneth-20_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Camellia Sinensis Leaf Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Camellia Sinensis Leaf Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Cladosiphon Okamuranus Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Cladosiphon Okamuranus Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Chondrus Crispus Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Chondrus Crispus Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Betaphycus Gelatinum Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Betaphycus Gelatinum Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Oryza Sativa (Rice) Bran Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Oryza Sativa (Rice) Bran Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Panax Ginseng Root Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Panax Ginseng Root Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Origanum Majorana Leaf Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Origanum Majorana Leaf Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Thymus Serpyllum Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Thymus Serpyllum Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Malva Sylvestris (Mallow) Flower Extract,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Malva Sylvestris (Mallow) Flower Extract_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Sodium Hyaluronate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Sodium Hyaluronate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Gold,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Gold_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Sericin,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Sericin_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Phytosteryl Macadamiate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Phytosteryl Macadamiate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Tocopherol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Tocopherol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Sorbitan Isostearate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Sorbitan Isostearate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Polysorbate 60,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Polysorbate 60_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Butylene Glycol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Butylene Glycol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Dimethicone/Vinyl Dimethicone Crosspolymer,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Dimethicone/Vinyl Dimethicone Crosspolymer_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Sodium Benzoate,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Sodium Benzoate_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Gluconolactone,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Gluconolactone_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Ethylhexylglycerin,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Ethylhexylglycerin_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Parfum/Fragrance,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Parfum/Fragrance_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Alcohol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Alcohol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Phenoxyethanol,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Phenoxyethanol_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Citral,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Citral_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Limonene,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Limonene_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Linalool,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Linalool_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Mica,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Mica_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Tin Oxide,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Tin Oxide_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Titanium Dioxide (CI 77891),Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Titanium Dioxide (CI 77891)_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Violet 2 (CI 60725),Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2406866&icid2=products%20grid:p441101:product,Violet 2 (CI 60725)_The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,$89,Moisturizer,,,
Aqua (Water),fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Aqua (Water)_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Glycerin,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Glycerin_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Propylene Glycol Dicaprylate/Dicaprate,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Propylene Glycol Dicaprylate/Dicaprate_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Cetearyl Alcohol,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Cetearyl Alcohol_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Pentylene Glycol,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Pentylene Glycol_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Caprylic/Capric Triglyceride,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Caprylic/Capric Triglyceride_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Ethylhexyl Palmitate,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Ethylhexyl Palmitate_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
C10-18 Triglycerides,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,C10-18 Triglycerides_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Betaine,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Betaine_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Polyglycerin-3,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Polyglycerin-3_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Nelumbo Nucifera Extract,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Nelumbo Nucifera Extract_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
Citrus Limon (Lemon) Peel Oil,fresh,Lotus Youth Preserve Line & Texture Smoothing Moisturizer,https://www.sephora.com/product/fresh-lotus-youth-preserve-line-and-texture-smoothing-day-cream-P454378?skuId=2737831&icid2=products%20grid:p454378:product,Citrus Limon (Lemon) Peel Oil_Lotus Youth Preserve Line & Texture Smoothing Moisturizer,$56,Moisturizer,,,
